paper_id,source,cell_type,original_symbol,old_decision,gate1_status,new_decision,action,marker_id,reason
DOI_10.1038_s41588-022-01243-4,A_exclude,CD4 T cell,CD4,exclude,pass,include,appended,M00227,CD4 is the defining marker of CD4 T cells and is used as the cell type label in Fig. 6; same as in T/NK annotation.
DOI_10.1038_s41588-022-01243-4,A_exclude,CD4 T helper cells,CD4,exclude,pass,include,appended,M00228,CD4 is the defining marker of CD4 T cells in the paper's T/NK annotation and marker dot plots; cell type is named by CD4.
DOI_10.1038_s41588-022-01243-4,A_exclude,CHIT1+ macrophages,CHIT1,exclude,pass,include,appended,M00229,CHIT1 is used as the defining marker of the CHIT1+ macrophage subset; subset name directly uses the gene.
DOI_10.1038_s41588-022-01243-4,A_exclude,chondrocytes,ACAN,exclude,pass,include,appended,M00230,ACAN is one of the genes used to transcriptionally define chondrocytes; this is a formal definition/annotation marker set.
DOI_10.1038_s41588-022-01243-4,A_exclude,chondrocytes,CHAD,exclude,pass,include,appended,M00231,CHAD is one of the genes used to transcriptionally define chondrocytes; formal annotation marker.
DOI_10.1038_s41588-022-01243-4,A_exclude,chondrocytes,COL9A3,exclude,pass,include,appended,M00232,COL9A3 is one of the genes used to transcriptionally define chondrocytes; formal annotation marker.
DOI_10.1038_s41588-022-01243-4,A_exclude,chondrocytes,CYTL1,exclude,pass,include,appended,M00233,CYTL1 is one of the genes used to transcriptionally define chondrocytes; formal annotation marker.
DOI_10.1038_s41588-022-01243-4,A_exclude,chondrocytes,HAPLN1,exclude,pass,include,appended,M00234,HAPLN1 is one of the genes used to transcriptionally define chondrocytes; formal annotation marker.
DOI_10.1038_s41588-022-01243-4,new_finding,endoneurial NAF,USP54,never_reported,pass,include,appended,M00235,"USP54 is explicitly labeled as an endoneurial NAF marker in Extended Data Fig. 5h, part of the marker-based characterization of nerve-associated cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,endoneurial nerve-associated fibroblasts (NAF),OSR2,exclude,pass,include,appended,M00236,OSR2 is explicitly listed with the cell type in the identification of the four new nerve-associated clusters; used for annotation of endoneurial NAF.
DOI_10.1038_s41588-022-01243-4,A_exclude,endoneurial nerve-associated fibroblasts (NAF),SOX9,exclude,pass,include,appended,M00237,SOX9 is explicitly listed with the cell type in the identification of the four new nerve-associated clusters; used for annotation of endoneurial NAF.
DOI_10.1038_s41588-022-01243-4,A_exclude,IgA plasma cells,CCR10,exclude,pass,include,appended,M00238,CCR10 is explicitly called a distinguishing marker for IgA plasma cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,IgA plasma cells,TNFRSF17,exclude,pass,include,appended,M00239,TNFRSF17 (BCMA) is explicitly called a distinguishing marker for IgA plasma cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,immune recruiting fibroblasts (IR-fibro),CCL19,exclude,pass,include,appended,M00240,CCL19 is presented as part of the IR-fibro marker/chemokine set and appears in the IR-fibro marker dot plot; Methods state cells were annotated according to consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,immune recruiting fibroblasts (IR-fibro),CCL21,exclude,pass,include,appended,M00241,CCL21 is presented as part of the IR-fibro marker/chemokine set and appears in the IR-fibro marker dot plot; Methods state cells were annotated according to consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,intravascular macrophages,LYVE1,exclude,pass,include,appended,M00242,LYVE1 is used to identify/define the intravascular macrophage subset in the myeloid marker annotation.
DOI_10.1038_s41588-022-01243-4,A_exclude,intravascular macrophages,MAF,exclude,pass,include,appended,M00243,MAF is used to identify/define the intravascular macrophage subset in the myeloid marker annotation.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-fibro,CCL19,exclude,pass,include,appended,M00244,Fig. 2c explicitly labels the dot plot as IR-fibro marker genes; Methods state annotation by consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-fibro,CCL21,exclude,pass,include,appended,M00245,Fig. 2c explicitly labels the dot plot as IR-fibro marker genes; Methods state annotation by consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-fibro,CXCL12,exclude,pass,include,appended,M00246,Fig. 2c explicitly labels the dot plot as IR-fibro marker genes; Methods state annotation by consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-fibro,CXCL13,exclude,pass,include,appended,M00247,Fig. 2c explicitly labels the dot plot as IR-fibro marker genes; Methods state annotation by consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-fibro,FDCSP,exclude,pass,include,appended,M00248,Fig. 2c explicitly labels the dot plot as IR-fibro marker genes; Methods state annotation by consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-fibro,GREM1,exclude,pass,include,appended,M00249,Fig. 2c explicitly labels the dot plot as IR-fibro marker genes; Methods state annotation by consensus marker genes.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,ABCC9,exclude,pass,include,appended,M00250,"ABCC9 is used to define IR-Ven-Peri in the marker gene dot plot of the smooth muscle/perivascular compartment, and Methods state annotation by marker genes."
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,CCL19,exclude,pass,include,appended,M00251,CCL19 is explicitly called an IR-Ven-Peri marker in Fig. 3g legend; used to localize the cell type.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,CCL2,exclude,pass,include,appended,M00252,Fig. 3e legend describes the panel as a marker gene dot plot for IR-Ven-Peri; CCL2 is one of the displayed markers.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,CCL21,exclude,pass,include,appended,M00253,CCL21 is explicitly called an IR-Ven-Peri marker in Fig. 3g legend; used to localize the cell type.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,CSPG4,exclude,pass,include,appended,M00254,"CSPG4 is explicitly used as a negative marker ('not CSPG4') to define IR-Ven-Peri, consistent with the marker dot plot."
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,CXCL12,exclude,pass,include,appended,M00255,Fig. 3e legend describes the panel as a marker gene dot plot for IR-Ven-Peri; CXCL12 is one of the displayed markers.
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,ICAM1,exclude,pass,include,appended,M00256,"ICAM1 is used to define IR-Ven-Peri in the marker gene dot plot of the smooth muscle/perivascular compartment, and Methods state annotation by marker genes."
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,VCAM1,exclude,pass,include,appended,M00257,Fig. 3e legend describes the panel as a marker gene dot plot for IR-Ven-Peri; VCAM1 is one of the displayed markers.
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-alv-MT,MT1F,exclude,pass,include,appended,M00258,MT1F is one of the metallothionein genes used to identify and name the Macro-alv-MT cluster.
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-alv-MT,MT1G,exclude,pass,include,appended,M00259,MT1G is one of the metallothionein genes used to identify and name the Macro-alv-MT cluster.
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-alv-MT,MT1X,exclude,pass,include,appended,M00260,MT1X is one of the metallothionein genes used to identify and name the Macro-alv-MT cluster.
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-CCL,CCL20,exclude,pass,include,appended,M00261,CCL20 is one of the chemokines used to define the Macro-CCL population; the cells were named based on these markers.
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-CCL,CCL4,exclude,pass,include,appended,M00262,CCL4 is one of the chemokines used to define the Macro-CCL population; the cells were named based on these markers.
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-CCL,CXCL8,exclude,pass,include,appended,M00263,CXCL8 is one of the chemokines used to define the Macro-CCL population; the cells were named based on these markers.
DOI_10.1038_s41588-022-01243-4,A_exclude,macro-intermediate,CD14,exclude,pass,include,appended,M00264,CD14 is explicitly used as the monocyte marker to define and name the macro-intermediate cluster.
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,ACTA2,exclude,pass,include,appended,M00265,ACTA2 is explicitly presented as a smooth-muscle marker used to identify myoepithelial cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,CNN1,exclude,pass,include,appended,M00266,CNN1 is explicitly presented as a smooth-muscle marker used to identify myoepithelial cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,DES,exclude,pass,include,appended,M00267,DES is explicitly used as a negative marker ('DES negative') to distinguish myoepithelial cells from other muscle cells.
DOI_10.1038_s41588-022-01243-4,new_finding,myoepithelial cells,FHOD3,never_reported,pass,include,appended,M00268,FHOD3 is explicitly called a marker for myoepithelial cells and validated by smFISH.
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,KRT14,exclude,pass,include,appended,M00269,KRT14 is explicitly presented as a basal-epithelial marker used to identify myoepithelial cells.
DOI_10.1038_s41588-022-01243-4,new_finding,myoepithelial cells,LAMA1,never_reported,pass,include,appended,M00270,LAMA1 is explicitly called a marker for myoepithelial cells in the same marker set as FHOD3.
DOI_10.1038_s41588-022-01243-4,new_finding,myoepithelial cells,NTRK2,never_reported,pass,include,appended,M00271,NTRK2 is explicitly called a marker for myoepithelial cells (nerve synapse signaling marker) and validated by smFISH.
DOI_10.1038_s41588-022-01243-4,new_finding,myoepithelial cells,PLD5,never_reported,pass,include,appended,M00272,PLD5 is explicitly called a marker for myoepithelial cells (nerve synapse signaling marker) and validated by smFISH.
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,TAGLN,exclude,pass,include,appended,M00273,TAGLN is explicitly presented as a smooth-muscle marker used to identify myoepithelial cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,TP63,exclude,pass,include,appended,M00274,TP63 is explicitly presented as a basal-epithelial marker used to identify myoepithelial cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,peribronchial fibroblasts (PB-fibro),COL15A1,exclude,pass,include,appended,M00275,COL15A1 is explicitly called a key protein marker for PB-fibro and shown as PB-fibro marker in Extended Data Fig. 4; used to identify/validate the PB-fibro population.
DOI_10.1038_s41588-022-01243-4,A_exclude,peribronchial fibroblasts (PB-fibro),ENTPD1,exclude,pass,include,appended,M00276,ENTPD1 is explicitly called a key protein marker for PB-fibro and shown as PB-fibro marker in Extended Data Fig. 4; used to identify/validate the PB-fibro population.
DOI_10.1038_s41588-022-01243-4,new_finding,perichondrial fibroblasts (PC-fibro),COL12A1,never_reported,pass,include,appended,M00277,COL12A1 is explicitly called a PC-fibro marker and used for HPA validation/localization of PC-fibro.
DOI_10.1038_s41588-022-01243-4,A_exclude,perineurial NAF,ITGA6,exclude,pass,include,appended,M00278,ITGA6 is explicitly listed with the cell type in the identification of the four new nerve-associated clusters; used for annotation of perineurial NAF.
DOI_10.1038_s41588-022-01243-4,new_finding,perineurial NAF,SLC22A3,never_reported,pass,include,appended,M00279,SLC22A3 is explicitly labeled as a perineurial NAF marker in Extended Data Fig. 5i.
DOI_10.1038_s41588-022-01243-4,A_exclude,perineurial NAF,SLC2A1,exclude,pass,include,appended,M00280,SLC2A1 is explicitly listed with the cell type in the identification of the four new nerve-associated clusters; used for annotation of perineurial NAF.
DOI_10.1038_s41588-022-01243-4,new_finding,perineurial NAF,SORBS1,never_reported,pass,include,appended,M00281,SORBS1 is explicitly labeled as a perineurial NAF marker in Extended Data Fig. 5i.
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,MZB1,exclude,pass,include,appended,M00282,"MZB1 is used as a plasma-cell marker in the HPA validation; Extended Data Fig. 9a shows B-lineage marker dot plot, and Methods state annotation by marker genes."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHA1,exclude,pass,include,appended,M00283,"IGHA1 is explicitly used to classify plasma cells into the IgA isotype, i.e. used as a marker for IgA plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHA2,exclude,pass,include,appended,M00284,"IGHA2 is explicitly used to classify plasma cells into the IgA isotype, i.e. used as a marker for IgA plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHD,exclude,pass,include,appended,M00285,"IGHD is explicitly used to classify plasma cells into the IgD isotype, i.e. used as a marker for IgD plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHG1,exclude,pass,include,appended,M00286,"IGHG1 is explicitly used to classify plasma cells into the IgG/IgH isotype group, i.e. used as a marker for IgG plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHG2,exclude,pass,include,appended,M00287,"IGHG2 is explicitly used to classify plasma cells into the IgG/IgH isotype group, i.e. used as a marker for IgG plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHG3,exclude,pass,include,appended,M00288,"IGHG3 is explicitly used to classify plasma cells into the IgG/IgH isotype group, i.e. used as a marker for IgG plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHG4,exclude,pass,include,appended,M00289,"IGHG4 is explicitly used to classify plasma cells into the IgG/IgH isotype group, i.e. used as a marker for IgG plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IGHM,exclude,pass,include,appended,M00290,"IGHM is explicitly used to classify plasma cells into the IgM isotype, i.e. used as a marker for IgM plasma cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG duct cells,ALDH1A3,exclude,pass,include,appended,M00291,"ALDH1A3 was used in smFISH to distinguish SMG duct cells from other epithelial cells, i.e. used for identification."
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG duct cells,MIA,exclude,pass,include,appended,M00292,"MIA was used in smFISH to distinguish SMG duct cells from other epithelial cells, i.e. used for identification."
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG duct cells,RARRES1,exclude,pass,include,appended,M00293,"RARRES1 was used in smFISH to distinguish SMG duct cells from other epithelial cells, i.e. used for identification."
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG serous cell,LPO,exclude,pass,include,appended,M00294,LPO is used as the positive marker in the LPO+RARRES1− definition of serous cells; also shown as SMG-serous marker in Fig. 4b.
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG serous cell,RARRES1,exclude,pass,include,appended,M00295,"RARRES1 is explicitly used as a negative marker (RARRES1−) in the definition of serous cells, distinguishing them from duct cells."
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG-mucous,MUC5B,exclude,pass,include,appended,M00296,MUC5B is explicitly used in smFISH as the marker for SMG mucous cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG-serous,LPO,exclude,pass,include,appended,M00297,LPO is explicitly used in smFISH as the marker for SMG serous cells.
DOI_10.1038_s41588-022-01243-4,A_exclude,venous endothelial cells,ACKR1,exclude,pass,include,appended,M00298,"ACKR1 is explicitly called the venous vessel/venous endothelial marker in Fig. 3g, used to identify venous endothelial cells."
