paper_id,cell_type,subtype,species,is_pns_cell,gene,evidence_level,source_section,source_context
A_molecular_cell_atlas_of_the_human_lung_from_single-cell_RN,dendritic cells,general,human,false,GPR183,explicit,Extended Data Fig.4m,EREG+ dendritic cell marker EREG (red) and general dendritic cell marker GPR183 (white).
A_molecular_cell_atlas_of_the_human_lung_from_single-cell_RN,dendritic cells,IGSF21+,human,false,IGSF21,explicit,Extended Data Fig.4l,IGSF21+ dendritic cell markers IGSF21 (red) and GPR34 (white).
A_molecular_cell_atlas_of_the_human_lung_from_single-cell_RN,dendritic cells,IGSF21+,human,false,GPR34,explicit,Extended Data Fig.4l,IGSF21+ dendritic cell markers IGSF21 (red) and GPR34 (white).
A_molecular_cell_atlas_of_the_human_lung_from_single-cell_RN,dendritic cells,EREG+,human,false,EREG,explicit,Extended Data Fig.4m,EREG+ dendritic cell marker EREG (red) and general dendritic cell marker GPR183 (white).
A_molecular_cell_atlas_of_the_human_lung_from_single-cell_RN,dendritic cells,TREM2+,human,false,TREM2,explicit,Extended Data Fig.4n,TREM2+ dendritic cell markers TREM2 (red) and CHI3L1 (white).
A_molecular_cell_atlas_of_the_human_lung_from_single-cell_RN,dendritic cells,TREM2+,human,false,CHI3L1,explicit,Extended Data Fig.4n,TREM2+ dendritic cell markers TREM2 (red) and CHI3L1 (white).
CELL-STEM-CELL.30.20.2023,tip epithelial cells,,human,false,SOX9,explicit,Results p.21 (Immunostaining),"10–12 pcw distal tips were columnar and marked by SOX9, SOX2, and TPPP3."
CELL-STEM-CELL.30.20.2023,tip epithelial cells,,human,false,SOX2,explicit,Results p.21,"10–12 pcw distal tips were columnar and marked by SOX9, SOX2, and TPPP3."
CELL-STEM-CELL.30.20.2023,tip epithelial cells,,human,false,TPPP3,explicit,Results p.21,"10–12 pcw distal tips were columnar and marked by SOX9, SOX2, and TPPP3."
CELL-STEM-CELL.30.20.2023,tip epithelial cells,,human,false,CD44,explicit,Results p.21,CD44 marks tip epithelial cells across all stages of lung development tested.
CELL-STEM-CELL.30.20.2023,tip epithelial cells,late stage,human,false,CD36,explicit,Results p.21,"CD36 is specific to the ≥15–22 pcw stage tips where it is co-expressed with CD44, SFTPC and SOX9."
CELL-STEM-CELL.30.20.2023,stalk cells,,human,false,PDPN,implied,Results p.21,SOX9+/PDPN+ tip-adjacent (stalk) cells
CELL-STEM-CELL.30.20.2023,airway progenitors,,human,false,TP63,explicit,Results p.21-22,"CD44-CD36- cells had higher levels of TP63 and SOX2, indicating that they are derived from more proximal airway-lineage cells."
CELL-STEM-CELL.30.20.2023,airway progenitors,,human,false,SOX2,explicit,Results p.21-22,"CD44-CD36- cells had higher levels of TP63 and SOX2, indicating that they are derived from more proximal airway-lineage cells."
CELL-STEM-CELL.30.20.2023,AT2 cells,,human,false,SFTPC,explicit,Figure S1C–S1E,"co-expressed AT2 cell markers, SFTPC, and HTII-280."
CELL-STEM-CELL.30.20.2023,AT2 cells,,human,false,LAMP3,explicit,Results p.21 (qRT-PCR),"AT2-specific LAMP3, HOPX, and ACE2"
CELL-STEM-CELL.30.20.2023,AT2 cells,,human,false,SLC34A2,explicit,Results p.21,"alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2"
CELL-STEM-CELL.30.20.2023,AT2 cells,,human,false,ACE2,explicit,Figure 3A,ACE2 were upregulated in AT2 differentiation
CELL-STEM-CELL.30.20.2023,AT2 cells,,human,false,HOPX,explicit,Figure 3C,"AT2-specific LAMP3, HOPX, and ACE2"
CELL-STEM-CELL.30.20.2023,AT1 cells,,human,false,SPOCK2,explicit,Results p.28 (Figure 4Q),"NKX2.1+, SPOCK2+ differentiating AT1 cells emerged at the SFTPC- stalk regions"
CELL-STEM-CELL.30.20.2023,myofibroblasts,,human,false,ACTA2,explicit,Results p.26 (Figure 4E),"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1."
CELL-STEM-CELL.30.20.2023,myofibroblasts,,human,false,NOTUM,explicit,Results p.26,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1."
CELL-STEM-CELL.30.20.2023,myofibroblasts,,human,false,LEF1,explicit,Results p.26,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1."
CELL-STEM-CELL.30.20.2023,alveolar fibroblasts,,human,false,WNT2,explicit,Results p.26 (Figure 4E),PDGFRA-CD141- fibroblasts express high levels of WNT2 and FGFR4.
CELL-STEM-CELL.30.20.2023,alveolar fibroblasts,,human,false,FGFR4,explicit,Results p.26,PDGFRA-CD141- fibroblasts express high levels of WNT2 and FGFR4.
CELL-STEM-CELL.30.20.2023,late-tip cell,,human,false,CD44,explicit,Results (Figure 2),"Our LinPOS organoids are derived from the CD44+,CD36+ 17–21 pcw tips."
CELL-STEM-CELL.30.20.2023,late-tip cell,,human,false,CD36,explicit,Results (Figure 2),"Our LinPOS organoids are derived from the CD44+,CD36+ 17–21 pcw tips."
CELL-STEM-CELL.30.20.2023,basal cell,,human,false,TP63,implied,Results (Figure 5),Our independent single-cell ATAC-seq data ... showed that in vivo alveolar-fated cells ... while the basal cells have TP63 motifs.
COMMUN-BIOL.5.1105.2022,Schwann cells,,rat,true,S100b,explicit,Results p.2 (Schwann cell subclustering),"We first subclustered the Schwann cell group (16,259 cells) and identified 15 clusters all of which expressed pan-Schwann cell markers (S100b and Sox10), except for cluster 9 (746 cells) which comprised putative doublets (Fig. 2a and Supplementary Fig. 5)."
COMMUN-BIOL.5.1105.2022,Schwann cells,,rat,true,Sox10,explicit,Results p.2 (Schwann cell subclustering),"We first subclustered the Schwann cell group (16,259 cells) and identified 15 clusters all of which expressed pan-Schwann cell markers (S100b and Sox10), except for cluster 9 (746 cells) which comprised putative doublets (Fig. 2a and Supplementary Fig. 5)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Prx,explicit,Results p.2 (Schwann cell subtypes) and Results p.3 (myelinating markers),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Cldn19,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Cntf,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Drp2,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Mrap,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Dusp15,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,myelinating Schwann cells,,rat,true,Slc36a2,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,non-myelinating Remak Schwann cells,,rat,true,Gfap,explicit,Results p.2 (Schwann cell subtypes) and Results p.3 (Remak markers),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5)."
COMMUN-BIOL.5.1105.2022,non-myelinating Remak Schwann cells,,rat,true,Rxrg,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,non-myelinating Remak Schwann cells,,rat,true,Grin2b,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,non-myelinating Remak Schwann cells,,rat,true,Fxyd7,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,non-myelinating Remak Schwann cells,,rat,true,Ninj2,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,non-myelinating Remak Schwann cells,,rat,true,Scn7a,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6)."
COMMUN-BIOL.5.1105.2022,dividing Schwann cells,,rat,true,Mki67,explicit,Results p.2 (Schwann cell subtypes),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Ngfr,explicit,Results p.2 (Schwann cell subtypes) and Results p.4 (repair markers),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Cyp2u1,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Lpar3,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Zfp536,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Btc,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Pcsk1,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Gpr83,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Dusp10,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,repair cells,,rat,true,Tmem196,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7)."
COMMUN-BIOL.5.1105.2022,Schwann cell,repair cell,rat,True,Ngfr,explicit,Results section (Supplementary text),"genes previously described17,26 in repair cells including Ngfr, Bdnf, Erbb3, and Sox2 (p < 6.4 × 10−214, Fig. 2e) further establishing that these cells are repair cells."
COMMUN-BIOL.5.1105.2022,Schwann cell,repair cell,rat,True,Bdnf,explicit,Results section (Supplementary text),"genes previously described17,26 in repair cells including Ngfr, Bdnf, Erbb3, and Sox2 (p < 6.4 × 10−214, Fig. 2e) further establishing that these cells are repair cells."
COMMUN-BIOL.5.1105.2022,Schwann cell,repair cell,rat,True,Erbb3,explicit,Results section (Supplementary text),"genes previously described17,26 in repair cells including Ngfr, Bdnf, Erbb3, and Sox2 (p < 6.4 × 10−214, Fig. 2e) further establishing that these cells are repair cells."
